date,district,rainfall_mm,temperature_c
2025-12-27,Nuwara Eliya,6.8,14.4
2025-12-28,Nuwara Eliya,5.8,14.4
2025-12-29,Nuwara Eliya,3.6,15.3
2025-12-30,Nuwara Eliya,1.3,16.3
2025-12-31,Nuwara Eliya,3.6,15.8
2022-01-01,Polonnaruwa,17.0,24.3
2022-01-02,Polonnaruwa,10.7,23.7
2022-01-03,Polonnaruwa,30.1,24.0
2022-01-04,Polonnaruwa,5.6,24.7
2022-01-05,Polonnaruwa,4.2,24.6
2022-01-06,Polonnaruwa,2.7,25.5
2022-01-07,Polonnaruwa,2.3,25.5
2022-01-08,Polonnaruwa,3.2,24.9
2022-01-09,Polonnaruwa,0.9,25.8
2022-01-10,Polonnaruwa,16.0,24.0
2022-01-11,Polonnaruwa,8.9,24.8
2022-01-12,Polonnaruwa,1.3,25.8
2022-01-13,Polonnaruwa,1.5,26.1
2022-01-14,Polonnaruwa,0.7,26.1
2022-01-15,Polonnaruwa,0.5,26.1
2022-01-16,Polonnaruwa,2.1,25.7
2022-01-17,Polonnaruwa,1.7,25.8
2022-01-18,Polonnaruwa,3.0,25.0
2022-01-19,Polonnaruwa,0.4,25.6
2022-01-20,Polonnaruwa,0.0,24.5
2022-01-21,Polonnaruwa,0.0,24.0
2022-01-22,Polonnaruwa,0.0,24.0
2022-01-23,Polonnaruwa,0.0,24.6
2022-01-24,Polonnaruwa,0.0,25.0
2022-01-25,Polonnaruwa,0.0,25.1
2022-01-26,Polonnaruwa,0.0,25.3
2022-01-27,Polonnaruwa,0.0,24.9
2022-01-28,Polonnaruwa,1.9,24.8
2022-01-29,Polonnaruwa,3.2,25.8
2022-01-30,Polonnaruwa,4.7,26.0
2022-01-31,Polonnaruwa,0.5,25.8
2022-02-01,Polonnaruwa,0.0,25.7
2022-02-02,Polonnaruwa,0.0,24.5
2022-02-03,Polonnaruwa,0.0,25.4
2022-02-04,Polonnaruwa,0.0,25.9
2022-02-05,Polonnaruwa,0.1,25.7
2022-02-06,Polonnaruwa,0.0,25.7
2022-02-07,Polonnaruwa,0.5,25.6
2022-02-08,Polonnaruwa,0.0,25.8
2022-02-09,Polonnaruwa,0.0,25.7
2022-02-10,Polonnaruwa,5.5,24.9
2022-02-11,Polonnaruwa,13.7,24.9
2022-02-12,Polonnaruwa,26.8,24.4
2022-02-13,Polonnaruwa,56.8,23.1
2022-02-14,Polonnaruwa,1.0,25.3
2022-02-15,Polonnaruwa,0.0,25.2
2022-02-16,Polonnaruwa,0.0,25.0
2022-02-17,Polonnaruwa,0.0,25.1
2022-02-18,Polonnaruwa,1.9,25.2
2022-02-19,Polonnaruwa,7.5,25.0
2022-02-20,Polonnaruwa,0.9,25.9
2022-02-21,Polonnaruwa,0.0,26.4
2022-02-22,Polonnaruwa,0.1,26.4
2022-02-23,Polonnaruwa,7.1,25.1
2022-02-24,Polonnaruwa,0.5,25.9
2022-02-25,Polonnaruwa,0.1,26.5
2022-02-26,Polonnaruwa,4.3,25.1
2022-02-27,Polonnaruwa,0.3,25.9
2022-02-28,Polonnaruwa,0.4,26.2
2022-03-01,Polonnaruwa,0.3,26.4
2022-03-02,Polonnaruwa,9.3,24.7
2022-03-03,Polonnaruwa,1.3,25.4
2022-03-04,Polonnaruwa,1.3,25.8
2022-03-05,Polonnaruwa,0.7,26.1
2022-03-06,Polonnaruwa,0.2,26.4
2022-03-07,Polonnaruwa,1.5,26.7
2022-03-08,Polonnaruwa,0.7,26.6
2022-03-09,Polonnaruwa,0.0,26.5
2022-03-10,Polonnaruwa,0.0,26.6
2022-03-11,Polonnaruwa,0.1,26.9
2022-03-12,Polonnaruwa,17.3,25.7
2022-03-13,Polonnaruwa,0.3,26.6
2022-03-14,Polonnaruwa,0.2,26.8
2022-03-15,Polonnaruwa,0.0,26.8
2022-03-16,Polonnaruwa,0.0,27.2
2022-03-17,Polonnaruwa,0.2,27.7
2022-03-18,Polonnaruwa,16.9,26.4
2022-03-19,Polonnaruwa,1.3,27.4
2022-03-20,Polonnaruwa,0.0,28.1
2022-03-21,Polonnaruwa,0.0,28.7
2022-03-22,Polonnaruwa,0.3,29.1
2022-03-23,Polonnaruwa,1.8,27.7
2022-03-24,Polonnaruwa,0.9,27.4
2022-03-25,Polonnaruwa,1.3,27.0
2022-03-26,Polonnaruwa,1.3,27.2
2022-03-27,Polonnaruwa,2.2,27.3
2022-03-28,Polonnaruwa,0.9,28.0
2022-03-29,Polonnaruwa,2.1,27.9
2022-03-30,Polonnaruwa,0.7,27.7
2022-03-31,Polonnaruwa,0.1,28.1
2022-04-01,Polonnaruwa,0.5,27.8
2022-04-02,Polonnaruwa,14.0,27.3
2022-04-03,Polonnaruwa,7.8,26.8
2022-04-04,Polonnaruwa,1.5,26.8
2022-04-05,Polonnaruwa,6.0,26.3
2022-04-06,Polonnaruwa,12.4,25.9
2022-04-07,Polonnaruwa,3.7,26.7
2022-04-08,Polonnaruwa,13.9,26.0
2022-04-09,Polonnaruwa,21.1,26.1
2022-04-10,Polonnaruwa,17.0,26.1
2022-04-11,Polonnaruwa,14.4,26.1
2022-04-12,Polonnaruwa,12.8,26.1
2022-04-13,Polonnaruwa,13.2,26.1
2022-04-14,Polonnaruwa,2.8,26.4
2022-04-15,Polonnaruwa,2.3,27.2
2022-04-16,Polonnaruwa,1.0,27.6
2022-04-17,Polonnaruwa,15.4,27.3
2022-04-18,Polonnaruwa,3.5,27.4
2022-04-19,Polonnaruwa,2.4,27.7
2022-04-20,Polonnaruwa,4.0,27.8
2022-04-21,Polonnaruwa,1.9,27.1
2022-04-22,Polonnaruwa,20.5,26.5
2022-04-23,Polonnaruwa,14.3,26.2
2022-04-24,Polonnaruwa,0.1,27.5
2022-04-25,Polonnaruwa,7.7,27.5
2022-04-26,Polonnaruwa,0.0,28.4
2022-04-27,Polonnaruwa,1.6,28.3
2022-04-28,Polonnaruwa,6.2,27.3
2022-04-29,Polonnaruwa,9.3,26.9
2022-04-30,Polonnaruwa,0.4,28.6
2022-05-01,Polonnaruwa,0.2,29.0
2022-05-02,Polonnaruwa,0.0,29.8
2022-05-03,Polonnaruwa,0.2,29.9
2022-05-04,Polonnaruwa,5.3,29.0
2022-05-05,Polonnaruwa,6.2,28.3
2022-05-06,Polonnaruwa,0.1,29.0
2022-05-07,Polonnaruwa,0.7,29.5
2022-05-08,Polonnaruwa,0.0,29.7
2022-05-09,Polonnaruwa,0.0,29.9
2022-05-10,Polonnaruwa,0.0,29.7
2022-05-11,Polonnaruwa,0.2,29.1
2022-05-12,Polonnaruwa,0.0,28.9
2022-05-13,Polonnaruwa,2.0,28.1
2022-05-14,Polonnaruwa,0.7,28.0
2022-05-15,Polonnaruwa,3.9,27.6
2022-05-16,Polonnaruwa,0.7,28.5
2022-05-17,Polonnaruwa,0.0,29.0
2022-05-18,Polonnaruwa,0.1,29.1
2022-05-19,Polonnaruwa,0.1,29.0
2022-05-20,Polonnaruwa,0.0,29.3
2022-05-21,Polonnaruwa,0.0,29.2
2022-05-22,Polonnaruwa,0.4,29.1
2022-05-23,Polonnaruwa,0.1,29.5
2022-05-24,Polonnaruwa,1.5,29.1
2022-05-25,Polonnaruwa,2.5,28.9
2022-05-26,Polonnaruwa,0.6,28.9
2022-05-27,Polonnaruwa,0.3,28.9
2022-05-28,Polonnaruwa,0.7,28.8
2022-05-29,Polonnaruwa,1.0,28.5
2022-05-30,Polonnaruwa,1.8,28.8
2022-05-31,Polonnaruwa,1.0,28.3
2022-06-01,Polonnaruwa,0.4,28.3
2022-06-02,Polonnaruwa,0.0,29.0
2022-06-03,Polonnaruwa,0.2,29.1
2022-06-04,Polonnaruwa,0.8,29.8
2022-06-05,Polonnaruwa,0.7,30.0
2022-06-06,Polonnaruwa,2.8,29.3
2022-06-07,Polonnaruwa,0.0,29.2
2022-06-08,Polonnaruwa,0.0,29.7
2022-06-09,Polonnaruwa,1.4,29.5
2022-06-10,Polonnaruwa,0.3,29.8
2022-06-11,Polonnaruwa,0.5,29.4
2022-06-12,Polonnaruwa,1.4,29.2
2022-06-13,Polonnaruwa,0.1,30.0
2022-06-14,Polonnaruwa,7.2,29.0
2022-06-15,Polonnaruwa,0.5,28.4
2022-06-16,Polonnaruwa,5.9,27.2
2022-06-17,Polonnaruwa,0.2,27.3
2022-06-18,Polonnaruwa,3.2,27.9
2022-06-19,Polonnaruwa,1.2,28.2
2022-06-20,Polonnaruwa,0.3,28.9
2022-06-21,Polonnaruwa,0.5,28.6
2022-06-22,Polonnaruwa,0.2,28.8
2022-06-23,Polonnaruwa,0.3,29.2
2022-06-24,Polonnaruwa,1.7,29.0
2022-06-25,Polonnaruwa,2.2,28.9
2022-06-26,Polonnaruwa,0.0,29.5
2022-06-27,Polonnaruwa,0.0,29.9
2022-06-28,Polonnaruwa,0.0,29.8
2022-06-29,Polonnaruwa,0.8,29.8
2022-06-30,Polonnaruwa,1.8,29.6
2022-07-01,Polonnaruwa,0.0,30.7
2022-07-02,Polonnaruwa,7.9,30.1
2022-07-03,Polonnaruwa,1.1,28.9
2022-07-04,Polonnaruwa,0.0,29.7
2022-07-05,Polonnaruwa,0.0,29.2
2022-07-06,Polonnaruwa,0.3,29.8
2022-07-07,Polonnaruwa,0.0,29.4
2022-07-08,Polonnaruwa,0.3,30.8
2022-07-09,Polonnaruwa,0.0,29.1
2022-07-10,Polonnaruwa,0.0,29.3
2022-07-11,Polonnaruwa,0.2,28.5
2022-07-12,Polonnaruwa,0.0,29.5
2022-07-13,Polonnaruwa,0.0,29.0
2022-07-14,Polonnaruwa,0.0,28.8
2022-07-15,Polonnaruwa,0.1,29.7
2022-07-16,Polonnaruwa,0.0,30.1
2022-07-17,Polonnaruwa,1.3,30.3
2022-07-18,Polonnaruwa,5.8,28.8
2022-07-19,Polonnaruwa,6.7,28.7
2022-07-20,Polonnaruwa,2.1,28.4
2022-07-21,Polonnaruwa,2.3,28.2
2022-07-22,Polonnaruwa,2.4,28.2
2022-07-23,Polonnaruwa,2.5,28.1
2022-07-24,Polonnaruwa,0.2,27.7
2022-07-25,Polonnaruwa,16.0,27.8
2022-07-26,Polonnaruwa,8.7,27.4
2022-07-27,Polonnaruwa,9.3,26.8
2022-07-28,Polonnaruwa,3.9,26.6
2022-07-29,Polonnaruwa,3.7,25.7
2022-07-30,Polonnaruwa,5.7,27.7
2022-07-31,Polonnaruwa,1.9,26.9
2022-08-01,Polonnaruwa,3.6,27.0
2022-08-02,Polonnaruwa,0.4,26.4
2022-08-03,Polonnaruwa,3.0,26.6
2022-08-04,Polonnaruwa,0.7,26.4
2022-08-05,Polonnaruwa,0.8,27.3
2022-08-06,Polonnaruwa,0.5,27.7
2022-08-07,Polonnaruwa,0.0,27.9
2022-08-08,Polonnaruwa,0.0,28.1
2022-08-09,Polonnaruwa,0.0,28.5
2022-08-10,Polonnaruwa,0.0,28.7
2022-08-11,Polonnaruwa,0.0,29.5
2022-08-12,Polonnaruwa,0.0,29.6
2022-08-13,Polonnaruwa,1.4,29.8
2022-08-14,Polonnaruwa,1.5,29.8
2022-08-15,Polonnaruwa,3.5,29.1
2022-08-16,Polonnaruwa,0.2,29.6
2022-08-17,Polonnaruwa,0.8,29.4
2022-08-18,Polonnaruwa,0.8,29.0
2022-08-19,Polonnaruwa,1.2,28.7
2022-08-20,Polonnaruwa,1.1,29.1
2022-08-21,Polonnaruwa,0.0,28.9
2022-08-22,Polonnaruwa,4.0,28.0
2022-08-23,Polonnaruwa,1.5,28.3
2022-08-24,Polonnaruwa,3.6,27.5
2022-08-25,Polonnaruwa,3.3,27.7
2022-08-26,Polonnaruwa,1.3,27.4
2022-08-27,Polonnaruwa,0.9,27.4
2022-08-28,Polonnaruwa,0.3,28.0
2022-08-29,Polonnaruwa,1.9,28.2
2022-08-30,Polonnaruwa,33.9,26.5
2022-08-31,Polonnaruwa,3.1,25.9
2022-09-01,Polonnaruwa,5.0,26.1
2022-09-02,Polonnaruwa,0.0,27.3
2022-09-03,Polonnaruwa,0.7,27.4
2022-09-04,Polonnaruwa,3.8,27.4
2022-09-05,Polonnaruwa,9.4,26.9
2022-09-06,Polonnaruwa,0.2,26.3
2022-09-07,Polonnaruwa,0.0,27.4
2022-09-08,Polonnaruwa,0.0,27.8
2022-09-09,Polonnaruwa,0.0,28.4
2022-09-10,Polonnaruwa,0.0,28.4
2022-09-11,Polonnaruwa,0.0,28.5
2022-09-12,Polonnaruwa,0.0,28.6
2022-09-13,Polonnaruwa,0.0,28.9
2022-09-14,Polonnaruwa,0.2,28.9
2022-09-15,Polonnaruwa,1.4,28.7
2022-09-16,Polonnaruwa,0.0,29.1
2022-09-17,Polonnaruwa,0.0,29.2
2022-09-18,Polonnaruwa,0.1,29.2
2022-09-19,Polonnaruwa,0.3,29.0
2022-09-20,Polonnaruwa,0.0,29.4
2022-09-21,Polonnaruwa,0.0,29.8
2022-09-22,Polonnaruwa,0.0,29.7
2022-09-23,Polonnaruwa,0.0,29.8
2022-09-24,Polonnaruwa,0.0,30.2
2022-09-25,Polonnaruwa,3.4,29.8
2022-09-26,Polonnaruwa,3.9,29.0
2022-09-27,Polonnaruwa,4.6,28.6
2022-09-28,Polonnaruwa,0.0,28.6
2022-09-29,Polonnaruwa,0.1,29.0
2022-09-30,Polonnaruwa,0.1,28.4
2022-10-01,Polonnaruwa,1.0,27.7
2022-10-02,Polonnaruwa,1.2,27.7
2022-10-03,Polonnaruwa,1.7,28.1
2022-10-04,Polonnaruwa,0.1,28.6
2022-10-05,Polonnaruwa,2.5,28.9
2022-10-06,Polonnaruwa,0.0,28.7
2022-10-07,Polonnaruwa,1.1,29.3
2022-10-08,Polonnaruwa,7.2,27.8
2022-10-09,Polonnaruwa,51.2,26.4
2022-10-10,Polonnaruwa,20.4,26.5
2022-10-11,Polonnaruwa,3.3,27.0
2022-10-12,Polonnaruwa,9.4,26.1
2022-10-13,Polonnaruwa,11.8,25.9
2022-10-14,Polonnaruwa,28.4,26.0
2022-10-15,Polonnaruwa,7.2,26.0
2022-10-16,Polonnaruwa,8.9,26.4
2022-10-17,Polonnaruwa,9.9,26.1
2022-10-18,Polonnaruwa,3.1,26.2
2022-10-19,Polonnaruwa,3.8,27.4
2022-10-20,Polonnaruwa,4.3,26.1
2022-10-21,Polonnaruwa,11.2,24.9
2022-10-22,Polonnaruwa,1.5,26.0
2022-10-23,Polonnaruwa,2.4,26.3
2022-10-24,Polonnaruwa,9.5,26.5
2022-10-25,Polonnaruwa,6.9,26.5
2022-10-26,Polonnaruwa,5.8,26.5
2022-10-27,Polonnaruwa,0.5,26.8
2022-10-28,Polonnaruwa,0.1,26.5
2022-10-29,Polonnaruwa,2.4,25.7
2022-10-30,Polonnaruwa,27.4,24.9
2022-10-31,Polonnaruwa,27.9,25.3
2022-11-01,Polonnaruwa,24.7,25.3
2022-11-02,Polonnaruwa,9.0,25.8
2022-11-03,Polonnaruwa,21.7,25.6
2022-11-04,Polonnaruwa,44.0,25.0
2022-11-05,Polonnaruwa,28.8,24.8
2022-11-06,Polonnaruwa,1.4,25.7
2022-11-07,Polonnaruwa,18.3,24.5
2022-11-08,Polonnaruwa,19.5,24.8
2022-11-09,Polonnaruwa,11.7,24.1
2022-11-10,Polonnaruwa,1.6,25.3
2022-11-11,Polonnaruwa,6.9,24.8
2022-11-12,Polonnaruwa,11.4,25.6
2022-11-13,Polonnaruwa,6.0,25.0
2022-11-14,Polonnaruwa,12.7,24.4
2022-11-15,Polonnaruwa,1.1,25.3
2022-11-16,Polonnaruwa,0.1,25.9
2022-11-17,Polonnaruwa,0.0,25.7
2022-11-18,Polonnaruwa,1.1,24.8
2022-11-19,Polonnaruwa,5.8,24.8
2022-11-20,Polonnaruwa,0.2,25.9
2022-11-21,Polonnaruwa,0.0,26.0
2022-11-22,Polonnaruwa,0.0,26.8
2022-11-23,Polonnaruwa,0.0,26.6
2022-11-24,Polonnaruwa,0.0,26.3
2022-11-25,Polonnaruwa,0.1,26.3
2022-11-26,Polonnaruwa,0.4,26.6
2022-11-27,Polonnaruwa,4.3,26.2
2022-11-28,Polonnaruwa,0.2,26.5
2022-11-29,Polonnaruwa,0.1,26.6
2022-11-30,Polonnaruwa,2.2,25.6
2022-12-01,Polonnaruwa,2.8,25.8
2022-12-02,Polonnaruwa,24.7,25.2
2022-12-03,Polonnaruwa,10.6,24.9
2022-12-04,Polonnaruwa,26.1,25.0
2022-12-05,Polonnaruwa,2.7,25.6
2022-12-06,Polonnaruwa,1.5,25.4
2022-12-07,Polonnaruwa,2.0,24.8
2022-12-08,Polonnaruwa,18.3,23.0
2022-12-09,Polonnaruwa,19.9,23.7
2022-12-10,Polonnaruwa,0.0,25.2
2022-12-11,Polonnaruwa,0.8,25.3
2022-12-12,Polonnaruwa,14.6,24.9
2022-12-13,Polonnaruwa,0.2,25.4
2022-12-14,Polonnaruwa,0.1,26.0
2022-12-15,Polonnaruwa,2.3,24.9
2022-12-16,Polonnaruwa,0.7,25.2
2022-12-17,Polonnaruwa,4.9,24.5
2022-12-18,Polonnaruwa,14.1,24.2
2022-12-19,Polonnaruwa,30.6,23.5
2022-12-20,Polonnaruwa,5.9,24.8
2022-12-21,Polonnaruwa,8.1,23.9
2022-12-22,Polonnaruwa,2.2,24.6
2022-12-23,Polonnaruwa,1.7,25.2
2022-12-24,Polonnaruwa,10.3,25.3
2022-12-25,Polonnaruwa,34.9,24.0
2022-12-26,Polonnaruwa,8.6,25.7
2022-12-27,Polonnaruwa,1.8,25.4
2022-12-28,Polonnaruwa,3.8,25.4
2022-12-29,Polonnaruwa,2.5,25.5
2022-12-30,Polonnaruwa,0.2,25.1
2022-12-31,Polonnaruwa,0.0,24.7
2023-01-01,Polonnaruwa,0.1,24.7
2023-01-02,Polonnaruwa,1.1,24.8
2023-01-03,Polonnaruwa,1.2,24.6
2023-01-04,Polonnaruwa,0.1,25.0
2023-01-05,Polonnaruwa,2.8,25.2
2023-01-06,Polonnaruwa,31.2,23.8
2023-01-07,Polonnaruwa,17.2,23.9
2023-01-08,Polonnaruwa,1.6,24.9
2023-01-09,Polonnaruwa,0.0,24.4
2023-01-10,Polonnaruwa,0.0,23.8
2023-01-11,Polonnaruwa,0.0,23.4
2023-01-12,Polonnaruwa,0.0,23.4
2023-01-13,Polonnaruwa,0.0,23.6
2023-01-14,Polonnaruwa,0.1,24.3
2023-01-15,Polonnaruwa,1.1,24.7
2023-01-16,Polonnaruwa,6.3,24.4
2023-01-17,Polonnaruwa,2.4,24.7
2023-01-18,Polonnaruwa,0.1,24.7
2023-01-19,Polonnaruwa,0.0,24.2
2023-01-20,Polonnaruwa,0.1,25.1
2023-01-21,Polonnaruwa,8.4,23.7
2023-01-22,Polonnaruwa,23.3,23.5
2023-01-23,Polonnaruwa,7.2,24.8
2023-01-24,Polonnaruwa,9.3,24.7
2023-01-25,Polonnaruwa,0.1,24.4
2023-01-26,Polonnaruwa,0.8,24.4
2023-01-27,Polonnaruwa,1.6,24.4
2023-01-28,Polonnaruwa,0.9,24.5
2023-01-29,Polonnaruwa,1.4,24.3
2023-01-30,Polonnaruwa,6.6,25.0
2023-01-31,Polonnaruwa,25.6,23.8
2023-02-01,Polonnaruwa,1.9,25.4
2023-02-02,Polonnaruwa,27.1,24.4
2023-02-03,Polonnaruwa,11.6,25.3
2023-02-04,Polonnaruwa,17.0,24.6
2023-02-05,Polonnaruwa,0.9,25.7
2023-02-06,Polonnaruwa,3.6,24.9
2023-02-07,Polonnaruwa,5.3,24.5
2023-02-08,Polonnaruwa,0.6,25.6
2023-02-09,Polonnaruwa,1.3,25.5
2023-02-10,Polonnaruwa,1.1,25.2
2023-02-11,Polonnaruwa,0.1,25.3
2023-02-12,Polonnaruwa,0.0,25.1
2023-02-13,Polonnaruwa,0.0,24.6
2023-02-14,Polonnaruwa,0.0,24.7
2023-02-15,Polonnaruwa,0.1,24.0
2023-02-16,Polonnaruwa,0.1,24.2
2023-02-17,Polonnaruwa,0.0,25.6
2023-02-18,Polonnaruwa,4.7,25.1
2023-02-19,Polonnaruwa,7.7,25.0
2023-02-20,Polonnaruwa,9.0,24.4
2023-02-21,Polonnaruwa,0.8,25.4
2023-02-22,Polonnaruwa,0.1,25.4
2023-02-23,Polonnaruwa,0.0,25.4
2023-02-24,Polonnaruwa,1.4,25.9
2023-02-25,Polonnaruwa,1.1,26.2
2023-02-26,Polonnaruwa,0.0,25.4
2023-02-27,Polonnaruwa,10.2,25.2
2023-02-28,Polonnaruwa,21.8,24.1
2023-03-01,Polonnaruwa,1.7,25.4
2023-03-02,Polonnaruwa,2.7,25.9
2023-03-03,Polonnaruwa,1.6,25.9
2023-03-04,Polonnaruwa,24.0,23.9
2023-03-05,Polonnaruwa,3.2,25.2
2023-03-06,Polonnaruwa,2.7,26.1
2023-03-07,Polonnaruwa,1.1,26.2
2023-03-08,Polonnaruwa,1.9,26.0
2023-03-09,Polonnaruwa,3.0,25.9
2023-03-10,Polonnaruwa,1.2,25.6
2023-03-11,Polonnaruwa,1.1,26.6
2023-03-12,Polonnaruwa,5.4,25.6
2023-03-13,Polonnaruwa,2.5,26.0
2023-03-14,Polonnaruwa,0.4,26.7
2023-03-15,Polonnaruwa,1.0,26.5
2023-03-16,Polonnaruwa,6.3,26.4
2023-03-17,Polonnaruwa,0.6,27.0
2023-03-18,Polonnaruwa,3.9,26.8
2023-03-19,Polonnaruwa,13.5,26.4
2023-03-20,Polonnaruwa,15.0,26.3
2023-03-21,Polonnaruwa,5.8,26.4
2023-03-22,Polonnaruwa,4.4,27.3
2023-03-23,Polonnaruwa,1.2,27.2
2023-03-24,Polonnaruwa,1.4,27.4
2023-03-25,Polonnaruwa,0.0,27.4
2023-03-26,Polonnaruwa,0.1,27.9
2023-03-27,Polonnaruwa,0.0,28.0
2023-03-28,Polonnaruwa,0.0,27.9
2023-03-29,Polonnaruwa,0.0,27.5
2023-03-30,Polonnaruwa,0.0,28.0
2023-03-31,Polonnaruwa,0.0,28.5
2023-04-01,Polonnaruwa,0.1,28.4
2023-04-02,Polonnaruwa,0.8,28.1
2023-04-03,Polonnaruwa,5.0,28.1
2023-04-04,Polonnaruwa,1.3,26.7
2023-04-05,Polonnaruwa,0.8,27.7
2023-04-06,Polonnaruwa,0.1,28.5
2023-04-07,Polonnaruwa,0.0,28.3
2023-04-08,Polonnaruwa,8.3,27.0
2023-04-09,Polonnaruwa,0.0,27.9
2023-04-10,Polonnaruwa,1.1,27.8
2023-04-11,Polonnaruwa,0.5,28.4
2023-04-12,Polonnaruwa,0.0,29.0
2023-04-13,Polonnaruwa,0.0,29.0
2023-04-14,Polonnaruwa,0.4,29.5
2023-04-15,Polonnaruwa,0.2,29.2
2023-04-16,Polonnaruwa,0.0,29.7
2023-04-17,Polonnaruwa,0.0,29.9
2023-04-18,Polonnaruwa,0.0,29.7
2023-04-19,Polonnaruwa,2.9,30.2
2023-04-20,Polonnaruwa,0.5,28.9
2023-04-21,Polonnaruwa,4.7,28.2
2023-04-22,Polonnaruwa,18.8,27.2
2023-04-23,Polonnaruwa,8.0,27.8
2023-04-24,Polonnaruwa,4.1,27.7
2023-04-25,Polonnaruwa,6.4,27.5
2023-04-26,Polonnaruwa,10.9,27.1
2023-04-27,Polonnaruwa,0.5,27.7
2023-04-28,Polonnaruwa,13.0,27.3
2023-04-29,Polonnaruwa,11.0,26.1
2023-04-30,Polonnaruwa,24.8,26.8
2023-05-01,Polonnaruwa,13.5,26.6
2023-05-02,Polonnaruwa,9.7,26.6
2023-05-03,Polonnaruwa,14.6,27.2
2023-05-04,Polonnaruwa,38.2,26.7
2023-05-05,Polonnaruwa,9.2,26.0
2023-05-06,Polonnaruwa,4.4,27.7
2023-05-07,Polonnaruwa,9.3,27.1
2023-05-08,Polonnaruwa,2.5,27.5
2023-05-09,Polonnaruwa,4.7,27.6
2023-05-10,Polonnaruwa,0.2,28.1
2023-05-11,Polonnaruwa,0.0,28.6
2023-05-12,Polonnaruwa,0.0,29.2
2023-05-13,Polonnaruwa,0.0,29.2
2023-05-14,Polonnaruwa,0.0,29.6
2023-05-15,Polonnaruwa,0.0,30.0
2023-05-16,Polonnaruwa,0.0,30.3
2023-05-17,Polonnaruwa,0.4,29.9
2023-05-18,Polonnaruwa,3.4,28.8
2023-05-19,Polonnaruwa,0.7,29.0
2023-05-20,Polonnaruwa,1.5,29.3
2023-05-21,Polonnaruwa,0.1,29.6
2023-05-22,Polonnaruwa,9.5,28.1
2023-05-23,Polonnaruwa,2.0,28.4
2023-05-24,Polonnaruwa,0.0,29.8
2023-05-25,Polonnaruwa,0.0,30.1
2023-05-26,Polonnaruwa,0.0,30.3
2023-05-27,Polonnaruwa,0.9,30.6
2023-05-28,Polonnaruwa,1.4,30.7
2023-05-29,Polonnaruwa,6.4,29.5
2023-05-30,Polonnaruwa,3.1,28.8
2023-05-31,Polonnaruwa,0.1,29.7
2023-06-01,Polonnaruwa,0.9,29.9
2023-06-02,Polonnaruwa,1.1,30.5
2023-06-03,Polonnaruwa,1.5,30.5
2023-06-04,Polonnaruwa,1.0,30.3
2023-06-05,Polonnaruwa,0.0,30.5
2023-06-06,Polonnaruwa,0.2,30.8
2023-06-07,Polonnaruwa,1.3,30.4
2023-06-08,Polonnaruwa,0.3,30.6
2023-06-09,Polonnaruwa,0.0,30.8
2023-06-10,Polonnaruwa,0.0,31.1
2023-06-11,Polonnaruwa,0.7,30.8
2023-06-12,Polonnaruwa,2.3,30.5
2023-06-13,Polonnaruwa,1.0,30.3
2023-06-14,Polonnaruwa,0.0,30.8
2023-06-15,Polonnaruwa,1.5,31.3
2023-06-16,Polonnaruwa,0.3,31.3
2023-06-17,Polonnaruwa,0.0,30.1
2023-06-18,Polonnaruwa,1.3,29.5
2023-06-19,Polonnaruwa,0.0,30.6
2023-06-20,Polonnaruwa,1.3,30.7
2023-06-21,Polonnaruwa,1.2,30.3
2023-06-22,Polonnaruwa,0.1,31.1
2023-06-23,Polonnaruwa,0.0,30.8
2023-06-24,Polonnaruwa,0.1,31.2
2023-06-25,Polonnaruwa,1.3,30.3
2023-06-26,Polonnaruwa,1.3,29.5
2023-06-27,Polonnaruwa,2.1,29.3
2023-06-28,Polonnaruwa,1.6,30.0
2023-06-29,Polonnaruwa,1.8,29.6
2023-06-30,Polonnaruwa,0.3,30.3
2023-07-01,Polonnaruwa,0.1,30.2
2023-07-02,Polonnaruwa,0.8,29.3
2023-07-03,Polonnaruwa,0.9,29.0
2023-07-04,Polonnaruwa,0.8,27.9
2023-07-05,Polonnaruwa,0.3,27.4
2023-07-06,Polonnaruwa,0.0,28.5
2023-07-07,Polonnaruwa,2.0,29.9
2023-07-08,Polonnaruwa,1.9,30.2
2023-07-09,Polonnaruwa,0.0,30.8
2023-07-10,Polonnaruwa,0.2,30.1
2023-07-11,Polonnaruwa,0.4,30.4
2023-07-12,Polonnaruwa,0.0,31.0
2023-07-13,Polonnaruwa,0.0,30.6
2023-07-14,Polonnaruwa,0.4,30.2
2023-07-15,Polonnaruwa,1.0,30.5
2023-07-16,Polonnaruwa,0.9,30.9
2023-07-17,Polonnaruwa,1.0,30.5
2023-07-18,Polonnaruwa,0.0,30.0
2023-07-19,Polonnaruwa,0.0,29.9
2023-07-20,Polonnaruwa,1.0,29.9
2023-07-21,Polonnaruwa,0.0,30.4
2023-07-22,Polonnaruwa,0.4,30.2
2023-07-23,Polonnaruwa,0.1,30.1
2023-07-24,Polonnaruwa,0.6,29.3
2023-07-25,Polonnaruwa,0.0,29.9
2023-07-26,Polonnaruwa,1.9,30.3
2023-07-27,Polonnaruwa,1.7,31.1
2023-07-28,Polonnaruwa,0.0,30.9
2023-07-29,Polonnaruwa,0.8,31.0
2023-07-30,Polonnaruwa,0.0,31.1
2023-07-31,Polonnaruwa,0.0,30.8
